,Identifier,RMSE
6035,MS-DAR-00053-00001-000-00323_south,0.0012800023974308685
6036,MS-DAR-00067-000-00169_north,0.0012800052894038122
6037,MS-DAR-00185-000-00661_south,0.0012800417296602445
6038,MS-DAR-00028-00001-000-00052_south,0.0012800852360701056
6039,MS-DAR-00070-000-00246_south,0.001280156522452334
6040,MS-DAR-00082-000-00396_south,0.0012801867599148149
6041,MS-DAR-00027-00002-000-00248_north,0.0012801931400461
6042,MS-DAR-00018-00001-000-00055_north,0.001280315730959159
6043,MS-DAR-00050-000-00090_north,0.0012803212553909877
6044,MS-DAR-00053-00001-000-00292_north,0.0012808641054991813
6045,MS-DAR-00186-000-00023_north,0.0012809734496729659
6046,MS-DAR-00066-000-00108_north,0.0012810362945675294
6047,MS-DAR-00059-00002-000-00102_south,0.0012813559389803428
6048,MS-DAR-00058-00001-000-00101_north,0.0012815022526098145
6049,MS-DAR-00080-000-00458_north,0.0012815604243733708
6050,MS-DAR-00070-000-00091_south,0.0012816473281245105
6051,MS-DAR-00058-00001-000-00111_south,0.0012817189896242875
6052,MS-DAR-00205-00003-000-00686_south,0.0012817883372644944
6053,MS-DAR-00087-000-00231_north,0.0012819134235135749
6054,MS-DAR-00209-00010-000-00135_south,0.0012819964546559339
6055,MS-DAR-00014-000-00299_south,0.0012820301576619854
6056,MS-DAR-00058-00001-000-00013_south,0.0012820306420527196
6057,MS-DAR-00057-000-00304_south,0.0012821111861720596
6058,MS-DAR-00087-000-00099_north,0.0012821454960855628
6059,MS-DAR-00209-00009-000-00031_north,0.0012821877678772047
6060,MS-DAR-00083-000-00277_north,0.0012824526964345581
6061,MS-DAR-00083-000-00365_south,0.0012824864896556786
6062,MS-DAR-00209-00014-000-00129_south,0.001282540813701191
6063,MS-DAR-00082-000-00409_north,0.0012825945113930596
6064,MS-DAR-00018-00002-000-00112_south,0.0012826542208420378
6065,MS-DAR-00004-000-00599_south,0.0012826676262887046
6066,MS-DAR-00069-000-00012_south,0.0012827404808897409
6067,MS-DAR-00080-000-00318_south,0.0012828394973472851
6068,MS-DAR-00045-000-00212_north,0.0012828514830263184
6069,MS-DAR-00070-000-00280_north,0.0012828848073185286
6070,MS-DAR-00209-00009-000-00072_south,0.0012829839825558127
6071,MS-DAR-00088-000-00216_south,0.0012830440875833816
6072,MS-DAR-00004-000-00087_north,0.0012831402038055006
6073,MS-DAR-00080-000-00077_south,0.0012832617947232607
6074,MS-DAR-00082-000-00265_north,0.0012832640043359588
6075,MS-DAR-00205-00003-000-00021_north,0.0012833664252154542
6076,MS-DAR-00060-00002-000-00020_north,0.001283632046721653
6077,MS-DAR-00209-00008-000-00054_north,0.0012841747207838201
6078,MS-DAR-00027-00002-000-00227_south,0.0012842284389088044
6079,MS-DAR-00069-000-00125_north,0.0012842412739598916
6080,MS-DAR-00085-000-00354_north,0.0012842513245050395
6081,MS-DAR-00208-000-00003_south,0.0012844012766088206
6082,MS-DAR-00077-000-00375_south,0.0012844629702937357
6083,MS-DAR-00070-000-00168_south,0.0012844969861450753
6084,MS-DAR-00047-000-00401_north,0.0012846467598593338
6085,MS-DAR-00082-000-00031_north,0.001284767738511844
6086,MS-DAR-00157-00002-000-00300_north,0.001284933123094374
6087,MS-DAR-00067-000-00184_north,0.0012850814306771994
6088,MS-DAR-00053-00001-000-00198_south,0.0012852416391674665
6089,MS-DAR-00076-000-00064_north,0.001285275809936934
6090,MS-DAR-00082-000-00241_south,0.0012853196309772134
6091,MS-DAR-00047-000-00217_north,0.0012853811107151848
6092,MS-DAR-00067-000-00091_north,0.001285383990022843
6093,MS-DAR-00208-000-00100_south,0.001285525355998746
6094,MS-DAR-00082-000-00168_south,0.001285534160391568
6095,MS-DAR-00207-000-00018_south,0.0012855568835579004
6096,MS-DAR-00060-00002-000-00143_north,0.0012855645583340805
6097,MS-DAR-00209-00006-000-00295_north,0.0012856649121944833
6098,MS-DAR-00058-00001-000-00038_south,0.0012857268767749205
6099,MS-DAR-00053-00001-000-00028_south,0.0012857788583334002
6100,MS-DAR-00060-00001-000-00209_south,0.0012857939802963633
6101,MS-DAR-00078-000-00039_north,0.001285920972520059
6102,MS-DAR-00209-00008-000-00200_north,0.0012859539629813343
6103,MS-DAR-00061-000-00200_north,0.0012860836402065333
6104,MS-DAR-00051-000-00062_north,0.0012860974872413895
6105,MS-DAR-00082-000-00404_south,0.0012861601576861336
6106,MS-DAR-00060-00001-000-00106_south,0.0012861876383929852
6107,MS-DAR-00087-000-00323_south,0.0012862499721399481
6108,MS-DAR-00209-00005-000-00278_south,0.001286350215946313
6109,MS-DAR-00062-000-00054_north,0.0012863852320429373
6110,MS-DAR-00068-000-00105_north,0.0012864253458401943
6111,MS-DAR-00068-000-00251_north,0.0012864259233253451
6112,MS-DAR-00209-00001-000-00153_south,0.0012864678289627356
6113,MS-DAR-00059-00002-000-00174_south,0.0012865723693124315
6114,MS-DAR-00089-000-00220_north,0.0012865845745620634
6115,MS-DAR-00185-000-00004_north,0.0012865990305936882
6116,MS-DAR-00186-000-00043_south,0.0012866327158189803
6117,MS-DAR-00080-000-00363_south,0.0012866553459719718
6118,MS-DAR-00090-000-00231_south,0.0012866995406564312
6119,MS-DAR-00185-000-00115_south,0.0012867697296339224
6120,MS-DAR-00012-000-00274_south,0.0012867724994079148
6121,MS-DAR-00108-000-00088_north,0.0012868502014966783
6122,MS-DAR-00070-000-00186_south,0.001286967138533383
6123,MS-DAR-00157-00002-000-00155_north,0.0012870214896564026
6124,MS-DAR-00157-00002-000-00010_south,0.001287072109473021
6125,MS-DAR-00018-00002-000-00090_south,0.0012872932589036686
6126,MS-DAR-00061-000-00060_north,0.0012873021307345286
6127,MS-DAR-00046-00001-000-00205_south,0.0012873320086199684
6128,MS-DAR-00089-000-00037_north,0.0012873521525494339
6129,MS-DAR-00108-000-00395_north,0.0012873639624413457
6130,MS-DAR-00058-00001-000-00318_north,0.0012875884971862536
6131,MS-DAR-00049-000-00133_south,0.0012876355288458249
6132,MS-DAR-00083-000-00148_south,0.0012876533581680277
6133,MS-DAR-00027-00002-000-00243_south,0.001287999405953683
6134,MS-DAR-00209-00006-000-00098_north,0.001288031656731209
6135,MS-DAR-00205-00007-000-00374_north,0.001288395878568512
6136,MS-DAR-00084-00002-000-00332_south,0.0012884747745652687
6137,MS-DAR-00087-000-00328_south,0.0012885653671494352
6138,MS-DAR-00014-000-00072_south,0.0012886356457617863
6139,MS-DAR-00080-000-00273_north,0.0012886360126215246
6140,MS-DAR-00070-000-00252_south,0.0012887271212667808
6141,MS-DAR-00012-000-00330_north,0.0012887466552272166
6142,MS-DAR-00066-000-00045_south,0.0012887741190940572
6143,MS-DAR-00068-000-00305_south,0.0012887816464859586
6144,MS-DAR-00205-00007-000-00240_south,0.0012887934560004747
6145,MS-DAR-00049-000-00213_north,0.0012888402863320061
6146,MS-DAR-00062-000-00068_south,0.0012888724266639623
6147,MS-DAR-00049-000-00127_south,0.001288880949376158
6148,MS-DAR-00049-000-00099_south,0.001289223598011516
6149,MS-DAR-00185-000-00050_north,0.0012892872524569734
6150,MS-DAR-00209-00006-000-00148_north,0.0012893624647239334
6151,MS-DAR-00054-000-00110_north,0.001289553470891202
6152,MS-DAR-00081-000-00390_north,0.0012895816294556661
6153,MS-DAR-00066-000-00369_north,0.001289728345460619
6154,MS-DAR-00082-000-00122_south,0.0012897430555976516
6155,MS-DAR-00061-000-00168_north,0.0012899732383083041
6156,MS-DAR-00209-00008-000-00256_north,0.0012900059885635534
6157,MS-DAR-00126-000-00103_north,0.0012902224243085837
6158,MS-DAR-00208-000-00207_north,0.0012903215166255022
6159,MS-DAR-00068-000-00228_south,0.0012903645958887572
6160,MS-DAR-00205-00007-000-00567_south,0.0012903754025576281
6161,MS-DAR-00066-000-00289_north,0.0012904465245768858
6162,MS-DAR-00209-00008-000-00157_north,0.0012905948822447733
6163,MS-DAR-00080-000-00356_south,0.0012906150910994222
6164,MS-DAR-00080-000-00358_south,0.001290783451070929
6165,MS-DAR-00108-000-00364_south,0.0012908521599841465
6166,MS-DAR-00209-00001-000-00136_north,0.0012912903606218159
6167,MS-DAR-00085-000-00292_north,0.0012913881108004759
6168,MS-DAR-00082-000-00226_north,0.0012915707887591504
6169,MS-DAR-00080-000-00272_north,0.0012916244157065312
6170,MS-DAR-00107-000-00092_south,0.001291995687332186
6171,MS-DAR-00010-00002-000-00269_north,0.0012920043533914776
6172,MS-DAR-00052-000-00270_north,0.0012920860664425917
6173,MS-DAR-00089-000-00406_north,0.0012921122495680474
6174,MS-DAR-00086-000-00355_south,0.0012921852858375634
6175,MS-DAR-00089-000-00156_north,0.0012922095149949296
6176,MS-DAR-00089-000-00374_south,0.001292221989328597
6177,MS-DAR-00049-000-00195_south,0.0012922859227465992
6178,MS-DAR-00009-000-00007_south,0.0012925634604503452
6179,MS-DAR-00186-000-00041_north,0.0012925839511035617
6180,MS-DAR-00066-000-00300_north,0.0012928679643095956
6181,MS-DAR-00209-00008-000-00338_north,0.0012928793136826695
6182,MS-DAR-00208-000-00167_south,0.0012928845317181706
6183,MS-DAR-00089-000-00391_south,0.0012928933531513773
6184,MS-DAR-00089-000-00041_south,0.0012929942486285823
6185,MS-DAR-00209-00008-000-00238_north,0.0012932167222774005
6186,MS-DAR-00209-00009-000-00223_north,0.001293390701577143
6187,MS-DAR-00076-000-00376_south,0.0012935878900683497
6188,MS-DAR-00069-000-00190_north,0.0012936240928980497
6189,MS-DAR-00047-000-00345_north,0.0012937362168221071
6190,MS-DAR-00052-000-00065_south,0.001293921282616976
6191,MS-DAR-00087-000-00351_south,0.0012939809598050305
6192,MS-DAR-00087-000-00054_south,0.0012941660316770234
6193,MS-DAR-00209-00009-000-00133_south,0.0012943729644089496
6194,MS-DAR-00048-000-00171_south,0.0012944321654582314
6195,MS-DAR-00077-000-00329_south,0.001294432518708499
6196,MS-DAR-00027-00002-000-00242_south,0.001294574054109561
6197,MS-DAR-00077-000-00149_south,0.0012945851313921786
6198,MS-DAR-00058-00001-000-00095_south,0.0012946016026257623
6199,MS-DAR-00081-000-00343_north,0.0012946911912722924
6200,MS-DAR-00084-00002-000-00113_south,0.001294925046577286
6201,MS-DAR-00060-00001-000-00017_south,0.001294941580137262
6202,MS-DAR-00070-000-00178_north,0.0012950670547691866
6203,MS-DAR-00027-00001-000-00142_north,0.0012951567796557627
6204,MS-DAR-00083-000-00289_north,0.0012951924188453127
6205,MS-DAR-00069-000-00216_south,0.0012952372175925604
6206,MS-DAR-00012-000-00206_north,0.0012952385366879298
6207,MS-DAR-00070-000-00400_south,0.001295367781660153
6208,MS-DAR-00083-000-00278_north,0.0012954942505907373
6209,MS-DAR-00209-00005-000-00185_north,0.0012956833013596045
6210,MS-DAR-00208-000-00128_north,0.0012957333877206564
6211,MS-DAR-00014-000-00008_north,0.0012959739693980791
6212,MS-DAR-00089-000-00373_south,0.0012960643266116774
6213,MS-DAR-00205-00009-000-00062_north,0.0012961740481930801
6214,MS-DAR-00209-00015-000-00009_south,0.001296202777157468
6215,MS-DAR-00084-00001-000-00257_north,0.0012963328726683957
6216,MS-DAR-00077-000-00088_north,0.0012963358265081785
6217,MS-DAR-00209-00014-000-00366_south,0.0012964398366896136
6218,MS-DAR-00157-00001-000-00258_north,0.0012965145469743845
6219,MS-DAR-00088-000-00299_south,0.0012966486283169341
6220,MS-DAR-00085-000-00351_south,0.0012967831560529671
6221,MS-DAR-00070-000-00176_south,0.0012969992286399972
6222,MS-DAR-00089-000-00056_south,0.0012972206803380938
6223,MS-DAR-00058-00002-000-00249_north,0.001297246907516046
6224,MS-DAR-00087-000-00171_north,0.0012973160423258862
6225,MS-DAR-00058-00001-000-00328_north,0.0012973410349767795
6226,MS-DAR-00186-000-00132_south,0.0012976107128113317
6227,MS-DAR-00209-00001-000-00262_north,0.0012977039749326315
6228,MS-DAR-00069-000-00159_north,0.0012977847925473623
6229,MS-DAR-00080-000-00361_north,0.0012978429645664718
6230,MS-DAR-00205-00007-000-00024_north,0.0012980213876600877
6231,MS-DAR-00209-00006-000-00242_south,0.0012982685449586886
6232,MS-DAR-00208-000-00027_north,0.0012982746417481159
6233,MS-DAR-00052-000-00230_south,0.0012983581845333952
6234,MS-DAR-00205-00007-000-00241_north,0.0012984302636670244
6235,MS-DAR-00082-000-00214_south,0.0012984656402818793
6236,MS-DAR-00053-00002-000-00213_north,0.0012986556869724484
6237,MS-DAR-00045-000-00192_south,0.0012987303603306016
6238,MS-DAR-00087-000-00393_south,0.0012987336993240954
6239,MS-DAR-00089-000-00401_north,0.0012987666028811981
6240,MS-DAR-00185-000-00429_north,0.0012988749140756916
6241,MS-DAR-00087-000-00200_south,0.0012989680615652244
6242,MS-DAR-00157-A-000-00140_south,0.0012990741704896752
6243,MS-DAR-00157-00001-000-00241_south,0.001299243616007192
6244,MS-DAR-00157-00002-000-00203_north,0.001299263300813625
6245,MS-DAR-00018-00001-000-00044_south,0.0013000094172939067
6246,MS-DAR-00157-00002-000-00007_north,0.0013000653184282035
6247,MS-DAR-00208-000-00085_south,0.0013000873834788937
6248,MS-DAR-00058-00001-000-00292_north,0.001300114515291907
6249,MS-DAR-00185-000-00063_south,0.001300257924881606
6250,MS-DAR-00185-000-00081_north,0.0013002697299325672
6251,MS-DAR-00157-00001-000-00109_south,0.001300512146924717
6252,MS-DAR-00055-000-00150_north,0.0013005639171134718
6253,MS-DAR-00047-000-00378_south,0.0013008131318880073
6254,MS-DAR-00068-000-00054_south,0.0013008454498970267
6255,MS-DAR-00185-000-00731_south,0.0013009248443180243
6256,MS-DAR-00185-000-00564_north,0.0013010017392986256
6257,MS-DAR-00077-000-00368_south,0.0013010732942556967
6258,MS-DAR-00067-000-00049_north,0.0013011278455983676
6259,MS-DAR-00062-000-00069_south,0.0013011408028058473
6260,MS-DAR-00008-000-00017_north,0.0013014466993287127
6261,MS-DAR-00053-00002-000-00085_north,0.001301498732689768
6262,MS-DAR-00084-00002-000-00351_north,0.0013015365944802786
6263,MS-DAR-00058-00001-000-00218_north,0.001301606142851761
6264,MS-DAR-00085-000-00023_south,0.001301625085650893
6265,MS-DAR-00053-00002-000-00026_north,0.0013016819389559775
6266,MS-DAR-00209-00001-000-00227_south,0.0013016917255964623
6267,MS-DAR-00082-000-00111_south,0.0013020788344432252
6268,MS-DAR-00047-000-00058_north,0.0013021574365140425
6269,MS-DAR-00028-00001-000-00147_south,0.0013022213128905823
6270,MS-DAR-00080-000-00371_south,0.0013023966049964572
6271,MS-DAR-00087-000-00191_south,0.0013024212580623749
6272,MS-DAR-00053-00001-000-00359_north,0.0013024746298353849
6273,MS-DAR-00205-00007-000-00140_south,0.0013025080797811727
6274,MS-DAR-00205-00002-000-00498_north,0.0013025879989966042
6275,MS-DAR-00045-000-00376_north,0.0013026294138875954
6276,MS-DAR-00209-00014-000-00149_south,0.0013026811068914432
6277,MS-DAR-00209-00015-000-00063_south,0.0013027081501260568
6278,MS-DAR-00209-00009-000-00105_south,0.0013027135839714012
6279,MS-DAR-00061-000-00159_south,0.0013027278962176555
6280,MS-DAR-00088-000-00359_north,0.0013027677552989439
6281,MS-DAR-00046-00002-000-00008_south,0.001302793326732723
6282,MS-DAR-00157-00001-000-00221_south,0.0013029871090779654
6283,MS-DAR-00046-00001-000-00054_north,0.0013031432471698392
6284,MS-DAR-00076-000-00434_south,0.0013032747881407186
6285,MS-DAR-00208-000-00184_north,0.001303298748626336
6286,MS-DAR-00085-000-00307_north,0.0013035291080486146
6287,MS-DAR-00015-00001-000-00044_south,0.0013036034652968754
6288,MS-DAR-00012-000-00034_south,0.0013036093193968972
6289,MS-DAR-00066-000-00142_north,0.001303638180599963
6290,MS-DAR-00088-000-00400_south,0.001303725464118976
6291,MS-DAR-00186-000-00022_north,0.0013037318936625507
6292,MS-DAR-00088-000-00016_north,0.0013038287942327778
6293,MS-DAR-00047-000-00253_north,0.001303876809053698
6294,MS-DAR-00083-000-00059_north,0.0013039999195764388
6295,MS-DAR-00209-00015-000-00119_north,0.0013040220120317573
6296,MS-DAR-00087-000-00060_north,0.0013040290464216748
6297,MS-DAR-00157-00001-000-00152_north,0.0013042168688312578
6298,MS-DAR-00048-000-00049_north,0.0013042770783658155
6299,MS-DAR-00018-00001-000-00215_south,0.0013044170085696593
6300,MS-DAR-00077-000-00328_north,0.001304585765027602
6301,MS-DAR-00053-00001-000-00069_north,0.0013047699527994634
6302,MS-DAR-00047-000-00170_north,0.0013048458128949638
6303,MS-DAR-00014-000-00420_south,0.0013048649382261276
6304,MS-DAR-00082-000-00124_north,0.0013051443226269064
6305,MS-DAR-00081-000-00074_north,0.0013052038604362704
6306,MS-DAR-00157-00001-000-00292_north,0.0013052315316513016
6307,MS-DAR-00069-000-00256_south,0.001305419769065032
6308,MS-DAR-00209-00014-000-00149_north,0.0013055755981697895
6309,MS-DAR-00107-000-00063_north,0.0013056648198946678
6310,MS-DAR-00209-00005-000-00310_south,0.0013057480252836682
6311,MS-DAR-00012-000-00328_north,0.0013057500562295575
6312,MS-DAR-00057-000-00249_south,0.0013058831685912055
6313,MS-DAR-00027-00001-000-00131_north,0.0013059756665131715
6314,MS-DAR-00004-000-00161_north,0.001305993078033637
6315,MS-DAR-00089-000-00054_south,0.001306020023810843
6316,MS-DAR-00012-000-00342_south,0.0013060326075812654
6317,MS-DAR-00083-000-00363_south,0.0013060515756434076
6318,MS-DAR-00084-00002-000-00366_south,0.0013062245228304384
6319,MS-DAR-00084-00002-000-00430_north,0.001306369671113591
6320,MS-DAR-00186-000-00029_north,0.0013064598819972615
6321,MS-DAR-00208-000-00248_south,0.0013064839276728769
6322,MS-DAR-00014-000-00092_south,0.0013065225997987142
6323,MS-DAR-00083-000-00338_south,0.001306568448818169
6324,MS-DAR-00059-00002-000-00158_south,0.001306607964307143
6325,MS-DAR-00209-00006-000-00004_south,0.00130662347006408
6326,MS-DAR-00056-000-00292_south,0.0013068594021732089
6327,MS-DAR-00080-000-00051_north,0.0013069038333471175
6328,MS-DAR-00061-000-00147_north,0.0013069291671462
6329,MS-DAR-00205-00007-000-00300_south,0.0013069304834358033
6330,MS-DAR-00076-000-00085_north,0.00130717460021711
6331,MS-DAR-00010-00002-000-00262_north,0.001307366971125969
6332,MS-DAR-00157-00002-000-00090_south,0.0013073973884378228
6333,MS-DAR-00107-000-00059_south,0.0013074300504775137
6334,MS-DAR-00086-000-00003_south,0.0013078272226624283
6335,MS-DAR-00209-00015-000-00010_south,0.0013078907048525374
6336,MS-DAR-00045-000-00117_north,0.0013079124297552447
6337,MS-DAR-00186-000-00086_south,0.0013081106952444784
6338,MS-DAR-00046-00002-000-00019_south,0.0013082656014725123
6339,MS-DAR-00209-00015-000-00042_south,0.0013083882934560968
6340,MS-DAR-00205-00003-000-00565_north,0.0013084067408751206
6341,MS-DAR-00016-000-00122_south,0.0013084246529391377
6342,MS-DAR-00208-000-00256_south,0.0013084373716536189
6343,MS-DAR-00082-000-00142_north,0.0013084638600927441
6344,MS-DAR-00014-000-00390_north,0.0013085562195194957
6345,MS-DAR-00083-000-00144_north,0.0013085579677982557
6346,MS-DAR-00004-000-00486_south,0.0013088145256858605
6347,MS-DAR-00018-00002-000-00011_north,0.0013088670986433695
6348,MS-DAR-00084-00001-000-00211_north,0.0013088847768672727
6349,MS-DAR-00062-000-00186_north,0.0013088987544282527
6350,MS-DAR-00053-00002-000-00158_south,0.0013089417216454633
6351,MS-DAR-00209-00008-000-00071_south,0.0013089599314869036
6352,MS-DAR-00055-000-00036_south,0.0013090994632241131
6353,MS-DAR-00018-00001-000-00100_south,0.0013091204618404554
6354,MS-DAR-00018-00001-000-00114_south,0.0013091230148920307
6355,MS-DAR-00077-000-00348_south,0.0013091329304764153
6356,MS-DAR-00205-00003-000-00416_south,0.0013092174835115163
6357,MS-DAR-00028-00002-000-00073_south,0.001309480529187953
6358,MS-DAR-00090-000-00128_north,0.0013095216079404015
