file_name,eid,class_mark,sort_class_mark,orientation
14525,MS-DAR-00050-000-00267.jpg,DAR 50: E37r,DAR 00050: E00037R,r
111199,MS-DAR-00050-000-00266.jpg,DAR 50: E36v,DAR 00050: E00036V,v
13075,MS-DAR-00050-000-00265.jpg,DAR 50: E36r,DAR 00050: E00036R,r
111198,MS-DAR-00050-000-00264.jpg,DAR 50: E35v,DAR 00050: E00035V,v
18439,MS-DAR-00050-000-00263.jpg,DAR 50: E35r,DAR 00050: E00035R,r
111197,MS-DAR-00050-000-00262.jpg,DAR 50: E34v,DAR 00050: E00034V,v
20681,MS-DAR-00050-000-00261.jpg,DAR 50: E34r,DAR 00050: E00034R,r
80248,MS-DAR-00050-000-00260.jpg,DAR 50: E33v,DAR 00050: E00033v,v
80247,MS-DAR-00050-000-00259.jpg,DAR 50: E33r,DAR 00050: E00033r,r
111196,MS-DAR-00050-000-00258.jpg,DAR 50: E32v,DAR 00050: E00032V,v
17341,MS-DAR-00050-000-00257.jpg,DAR 50: E32r,DAR 00050: E00032R,r
111195,MS-DAR-00050-000-00256.jpg,DAR 50: E31v,DAR 00050: E00031V,v
18157,MS-DAR-00050-000-00255.jpg,DAR 50: E31r,DAR 00050: E00031R,r
80246,MS-DAR-00050-000-00254.jpg,DAR 50: E30v,DAR 00050: E00030v,v
80245,MS-DAR-00050-000-00253.jpg,DAR 50: E30r,DAR 00050: E00030r,r
111194,MS-DAR-00050-000-00252.jpg,DAR 50: E29v,DAR 00050: E00029V,v
18351,MS-DAR-00050-000-00251.jpg,DAR 50: E29r,DAR 00050: E00029R,r
111193,MS-DAR-00050-000-00250.jpg,DAR 50: E28v,DAR 00050: E00028V,v
65593,MS-DAR-00050-000-00249.jpg,DAR 50: E28r,DAR 00050: E00028R,r
111192,MS-DAR-00050-000-00248.jpg,DAR 50: E27v,DAR 00050: E00027V,v
19749,MS-DAR-00050-000-00247.jpg,DAR 50: E27r,DAR 00050: E00027R,r
80242,MS-DAR-00050-000-00246.jpg,DAR 50: E26v,DAR 00050: E00026v,v
80241,MS-DAR-00050-000-00245.jpg,DAR 50: E26r,DAR 00050: E00026r,r
80240,MS-DAR-00050-000-00244.jpg,DAR 50: E25v,DAR 00050: E00025v,v
80239,MS-DAR-00050-000-00243.jpg,DAR 50: E25r,DAR 00050: E00025r,r
80238,MS-DAR-00050-000-00242.jpg,DAR 50: E24v,DAR 00050: E00024v,v
80237,MS-DAR-00050-000-00241.jpg,DAR 50: E24r,DAR 00050: E00024r,r
80236,MS-DAR-00050-000-00240.jpg,DAR 50: E23v,DAR 00050: E00023v,v
80235,MS-DAR-00050-000-00239.jpg,DAR 50: E23r,DAR 00050: E00023r,r
80234,MS-DAR-00050-000-00238.jpg,DAR 50: E22v,DAR 00050: E00022v,v
80233,MS-DAR-00050-000-00237.jpg,DAR 50: E22r,DAR 00050: E00022r,r
111191,MS-DAR-00050-000-00236.jpg,DAR 50: E21v,DAR 00050: E00021V,v
21313,MS-DAR-00050-000-00235.jpg,DAR 50: E21r,DAR 00050: E00021R,r
111190,MS-DAR-00050-000-00234.jpg,DAR 50: E20v,DAR 00050: E00020V,v
14652,MS-DAR-00050-000-00233.jpg,DAR 50: E20r,DAR 00050: E00020R,r
80232,MS-DAR-00050-000-00232.jpg,DAR 50: E19v,DAR 00050: E00019v,v
80231,MS-DAR-00050-000-00231.jpg,DAR 50: E19r,DAR 00050: E00019r,r
111189,MS-DAR-00050-000-00230.jpg,DAR 50: E18v,DAR 00050: E00018V,v
17908,MS-DAR-00050-000-00229.jpg,DAR 50: E18r,DAR 00050: E00018R,r
111188,MS-DAR-00050-000-00228.jpg,DAR 50: E17v,DAR 00050: E00017V,v
18968,MS-DAR-00050-000-00227.jpg,DAR 50: E17r,DAR 00050: E00017R,r
80230,MS-DAR-00050-000-00226.jpg,DAR 50: E16v,DAR 00050: E00016v,v
80229,MS-DAR-00050-000-00225.jpg,DAR 50: E16r,DAR 00050: E00016r,r
111187,MS-DAR-00050-000-00224.jpg,DAR 50: E15v,DAR 00050: E00015V,v
18156,MS-DAR-00050-000-00223.jpg,DAR 50: E15r,DAR 00050: E00015R,r
80228,MS-DAR-00050-000-00222.jpg,DAR 50: E14v,DAR 00050: E00014v,v
80227,MS-DAR-00050-000-00221.jpg,DAR 50: E14r,DAR 00050: E00014r,r
111186,MS-DAR-00050-000-00220.jpg,DAR 50: E13v,DAR 00050: E00013V,v
17907,MS-DAR-00050-000-00219.jpg,DAR 50: E13r,DAR 00050: E00013R,r
111185,MS-DAR-00050-000-00218.jpg,DAR 50: E12v,DAR 00050: E00012V,v
13569,MS-DAR-00050-000-00217.jpg,DAR 50: E12r,DAR 00050: E00012R,r
111184,MS-DAR-00050-000-00216.jpg,DAR 50: E11v,DAR 00050: E00011V,v
18353,MS-DAR-00050-000-00215.jpg,DAR 50: E11r,DAR 00050: E00011R,r
111183,MS-DAR-00050-000-00214.jpg,DAR 50: E10v,DAR 00050: E00010V,v
20750,MS-DAR-00050-000-00213.jpg,DAR 50: E10r,DAR 00050: E00010R,r
111182,MS-DAR-00050-000-00212.jpg,DAR 50: E9v,DAR 00050: E00009V,v
24255,MS-DAR-00050-000-00211.jpg,DAR 50: E9r,DAR 00050: E00009R,r
80226,MS-DAR-00050-000-00210.jpg,DAR 50: E8v,DAR 00050: E00008v,v
80225,MS-DAR-00050-000-00209.jpg,DAR 50: E8r,DAR 00050: E00008r,r
111181,MS-DAR-00050-000-00208.jpg,DAR 50: E7v,DAR 00050: E00007V,v
80224,MS-DAR-00050-000-00207.jpg,DAR 50: E7r,DAR 00050: E00007R,r
111180,MS-DAR-00050-000-00206.jpg,DAR 50: E6v,DAR 00050: E00006V,v
80223,MS-DAR-00050-000-00205.jpg,DAR 50: E6r,DAR 00050: E00006R,r
111179,MS-DAR-00050-000-00204.jpg,DAR 50: E5v,DAR 00050: E00005V,v
80222,MS-DAR-00050-000-00203.jpg,DAR 50: E5r,DAR 00050: E00005R,r
111178,MS-DAR-00050-000-00202.jpg,DAR 50: E4v,DAR 00050: E00004V,v
80221,MS-DAR-00050-000-00201.jpg,DAR 50: E4r,DAR 00050: E00004R,r
111177,MS-DAR-00050-000-00200.jpg,DAR 50: E3v,DAR 00050: E00003V,v
80220,MS-DAR-00050-000-00199.jpg,DAR 50: E3r,DAR 00050: E00003R,r
80219,MS-DAR-00050-000-00198.jpg,DAR 50: E2v,DAR 00050: E00002v,v
80218,MS-DAR-00050-000-00197.jpg,DAR 50: E2r,DAR 00050: E00002r,r
80217,MS-DAR-00050-000-00196.jpg,DAR 50: E1v,DAR 00050: E00001v,v
80216,MS-DAR-00050-000-00195.jpg,DAR 50: E1r,DAR 00050: E00001r,r
80215,MS-DAR-00050-000-00194.jpg,DAR 50: D24v,DAR 00050: D00024v,v
80214,MS-DAR-00050-000-00193.jpg,DAR 50: D24r,DAR 00050: D00024r,r
111176,MS-DAR-00050-000-00192.jpg,DAR 50: D23v,DAR 00050: D00023V,v
80213,MS-DAR-00050-000-00191.jpg,DAR 50: D23r,DAR 00050: D00023R,r
111175,MS-DAR-00050-000-00190.jpg,DAR 50: D22v,DAR 00050: D00022V,v
16401,MS-DAR-00050-000-00189.jpg,DAR 50: D22r,DAR 00050: D00022R,r
80212,MS-DAR-00050-000-00188.jpg,DAR 50: D21v,DAR 00050: D00021v,v
80211,MS-DAR-00050-000-00187.jpg,DAR 50: D21r,DAR 00050: D00021r,r
80210,MS-DAR-00050-000-00186.jpg,DAR 50: D20v,DAR 00050: D00020v,v
80209,MS-DAR-00050-000-00185.jpg,DAR 50: D20r,DAR 00050: D00020r,r
80208,MS-DAR-00050-000-00184.jpg,DAR 50: D19v,DAR 00050: D00019v,v
80207,MS-DAR-00050-000-00183.jpg,DAR 50: D19r,DAR 00050: D00019r,r
111174,MS-DAR-00050-000-00182.jpg,DAR 50: D18v,DAR 00050: D00018V,v
16064,MS-DAR-00050-000-00181.jpg,DAR 50: D18r,DAR 00050: D00018R,r
111173,MS-DAR-00050-000-00180.jpg,DAR 50: D17v,DAR 00050: D00017V,v
17437,MS-DAR-00050-000-00179.jpg,DAR 50: D17r,DAR 00050: D00017R,r
80206,MS-DAR-00050-000-00178.jpg,DAR 50: D16v,DAR 00050: D00016v,v
80205,MS-DAR-00050-000-00177.jpg,DAR 50: D16r,DAR 00050: D00016r,r
80204,MS-DAR-00050-000-00176.jpg,DAR 50: D15v,DAR 00050: D00015v,v
80203,MS-DAR-00050-000-00175.jpg,DAR 50: D15r,DAR 00050: D00015r,r
80202,MS-DAR-00050-000-00174.jpg,DAR 50: D14v,DAR 00050: D00014v,v
80201,MS-DAR-00050-000-00173.jpg,DAR 50: D14r,DAR 00050: D00014r,r
80200,MS-DAR-00050-000-00172.jpg,DAR 50: D13v,DAR 00050: D00013v,v
80199,MS-DAR-00050-000-00171.jpg,DAR 50: D13r,DAR 00050: D00013r,r
80198,MS-DAR-00050-000-00170.jpg,DAR 50: D12v,DAR 00050: D00012v,v
80197,MS-DAR-00050-000-00169.jpg,DAR 50: D12r,DAR 00050: D00012r,r
80196,MS-DAR-00050-000-00168.jpg,DAR 50: D11v,DAR 00050: D00011v,v
80195,MS-DAR-00050-000-00167.jpg,DAR 50: D11r,DAR 00050: D00011r,r
111172,MS-DAR-00050-000-00166.jpg,DAR 50: D10v,DAR 00050: D00010V,v
80194,MS-DAR-00050-000-00165.jpg,DAR 50: D10r,DAR 00050: D00010R,r
111171,MS-DAR-00050-000-00164.jpg,DAR 50: D9v,DAR 00050: D00009V,v
80193,MS-DAR-00050-000-00163.jpg,DAR 50: D9r,DAR 00050: D00009R,r
111170,MS-DAR-00050-000-00162.jpg,DAR 50: D8v,DAR 00050: D00008V,v
80192,MS-DAR-00050-000-00161.jpg,DAR 50: D8r,DAR 00050: D00008R,r
111169,MS-DAR-00050-000-00160.jpg,DAR 50: D7v,DAR 00050: D00007V,v
80191,MS-DAR-00050-000-00159.jpg,DAR 50: D7r,DAR 00050: D00007R,r
80190,MS-DAR-00050-000-00158.jpg,DAR 50: D6v,DAR 00050: D00006v,v
80189,MS-DAR-00050-000-00157.jpg,DAR 50: D6r,DAR 00050: D00006r,r
111168,MS-DAR-00050-000-00156.jpg,DAR 50: D5v,DAR 00050: D00005V,v
80188,MS-DAR-00050-000-00155.jpg,DAR 50: D5r,DAR 00050: D00005R,r
111167,MS-DAR-00050-000-00154.jpg,DAR 50: D4v,DAR 00050: D00004V,v
80187,MS-DAR-00050-000-00153.jpg,DAR 50: D4r,DAR 00050: D00004R,r
111166,MS-DAR-00050-000-00152.jpg,DAR 50: D3v,DAR 00050: D00003V,v
80186,MS-DAR-00050-000-00151.jpg,DAR 50: D3r,DAR 00050: D00003R,r
111165,MS-DAR-00050-000-00150.jpg,DAR 50: D2v,DAR 00050: D00002V,v
80185,MS-DAR-00050-000-00149.jpg,DAR 50: D2r,DAR 00050: D00002R,r
80184,MS-DAR-00050-000-00148.jpg,DAR 50: D1v,DAR 00050: D00001v,v
80183,MS-DAR-00050-000-00147.jpg,DAR 50: D1r,DAR 00050: D00001r,r
111164,MS-DAR-00050-000-00146.jpg,DAR 50: C31v,DAR 00050: C00031V,v
18019,MS-DAR-00050-000-00145.jpg,DAR 50: C31r,DAR 00050: C00031R,r
111163,MS-DAR-00050-000-00144.jpg,DAR 50: C30v,DAR 00050: C00030V,v
14416,MS-DAR-00050-000-00143.jpg,DAR 50: C30r,DAR 00050: C00030R,r
80182,MS-DAR-00050-000-00142.jpg,DAR 50: C29v,DAR 00050: C00029v,v
80181,MS-DAR-00050-000-00141.jpg,DAR 50: C29r,DAR 00050: C00029r,r
80180,MS-DAR-00050-000-00140.jpg,DAR 50: C28v,DAR 00050: C00028v,v
80179,MS-DAR-00050-000-00139.jpg,DAR 50: C28r,DAR 00050: C00028r,r
15047,MS-DAR-00050-000-00138.jpg,DAR 50: C27v,DAR 00050: C00027v,v
18164,MS-DAR-00050-000-00137.jpg,DAR 50: C27r,DAR 00050: C00027r,r
80176,MS-DAR-00050-000-00136.jpg,DAR 50: C26v,DAR 00050: C00026v,v
80175,MS-DAR-00050-000-00135.jpg,DAR 50: C26r,DAR 00050: C00026r,r
80174,MS-DAR-00050-000-00134.jpg,DAR 50: C25v,DAR 00050: C00025v,v
80173,MS-DAR-00050-000-00133.jpg,DAR 50: C25r,DAR 00050: C00025r,r
80172,MS-DAR-00050-000-00132.jpg,DAR 50: C24v,DAR 00050: C00024v,v
80171,MS-DAR-00050-000-00131.jpg,DAR 50: C24r,DAR 00050: C00024r,r
111161,MS-DAR-00050-000-00130.jpg,DAR 50: C23v,DAR 00050: C00023V,v
68503,MS-DAR-00050-000-00129.jpg,DAR 50: C23r,DAR 00050: C00023R,r
80170,MS-DAR-00050-000-00128.jpg,DAR 50: C22v,DAR 00050: C00022v,v
80169,MS-DAR-00050-000-00127.jpg,DAR 50: C22r,DAR 00050: C00022r,r
111160,MS-DAR-00050-000-00126.jpg,DAR 50: C21v,DAR 00050: C00021V,v
68998,MS-DAR-00050-000-00125.jpg,DAR 50: C21r,DAR 00050: C00021R,r
111159,MS-DAR-00050-000-00124.jpg,DAR 50: C20v,DAR 00050: C00020V,v
13831,MS-DAR-00050-000-00123.jpg,DAR 50: C20r,DAR 00050: C00020R,r
111158,MS-DAR-00050-000-00122.jpg,DAR 50: C19v,DAR 00050: C00019V,v
20060,MS-DAR-00050-000-00121.jpg,DAR 50: C19r,DAR 00050: C00019R,r
80168,MS-DAR-00050-000-00120.jpg,DAR 50: C18v,DAR 00050: C00018v,v
80167,MS-DAR-00050-000-00119.jpg,DAR 50: C18r,DAR 00050: C00018r,r
80166,MS-DAR-00050-000-00118.jpg,DAR 50: C17v,DAR 00050: C00017v,v
80165,MS-DAR-00050-000-00117.jpg,DAR 50: C17r,DAR 00050: C00017r,r
111157,MS-DAR-00050-000-00116.jpg,DAR 50: C16v,DAR 00050: C00016V,v
68997,MS-DAR-00050-000-00115.jpg,DAR 50: C16r,DAR 00050: C00016R,r
80164,MS-DAR-00050-000-00114.jpg,DAR 50: C15dv,DAR 00050: C00015dv,v
80163,MS-DAR-00050-000-00113.jpg,DAR 50: C15dr,DAR 00050: C00015dr,r
80162,MS-DAR-00050-000-00112.jpg,DAR 50: C15cv,DAR 00050: C00015cv,v
80161,MS-DAR-00050-000-00111.jpg,DAR 50: C15cr,DAR 00050: C00015cr,r
111156,MS-DAR-00050-000-00110.jpg,DAR 50: C15bv,DAR 00050: C00015BV,v
19489,MS-DAR-00050-000-00109.jpg,DAR 50: C15br,DAR 00050: C00015BR,r
80160,MS-DAR-00050-000-00108.jpg,DAR 50: C15av,DAR 00050: C00015av,v
80159,MS-DAR-00050-000-00107.jpg,DAR 50: C15ar,DAR 00050: C00015ar,r
80158,MS-DAR-00050-000-00106.jpg,DAR 50: C14v,DAR 00050: C00014v,v
80157,MS-DAR-00050-000-00105.jpg,DAR 50: C14r,DAR 00050: C00014r,r
80156,MS-DAR-00050-000-00104.jpg,DAR 50: C13v,DAR 00050: C00013v,v
80155,MS-DAR-00050-000-00103.jpg,DAR 50: C13r,DAR 00050: C00013r,r
111155,MS-DAR-00050-000-00102.jpg,DAR 50: C12v,DAR 00050: C00012V,v
14615,MS-DAR-00050-000-00101.jpg,DAR 50: C12r,DAR 00050: C00012R,r
111154,MS-DAR-00050-000-00100.jpg,DAR 50: C11v,DAR 00050: C00011V,v
19194,MS-DAR-00050-000-00099.jpg,DAR 50: C11r,DAR 00050: C00011R,r
80154,MS-DAR-00050-000-00098.jpg,DAR 50: C10v,DAR 00050: C00010v,v
80153,MS-DAR-00050-000-00097.jpg,DAR 50: C10r,DAR 00050: C00010r,r
80152,MS-DAR-00050-000-00096.jpg,DAR 50: C9v,DAR 00050: C00009v,v
80151,MS-DAR-00050-000-00095.jpg,DAR 50: C9r,DAR 00050: C00009r,r
111153,MS-DAR-00050-000-00094.jpg,DAR 50: C8v,DAR 00050: C00008V,v
68996,MS-DAR-00050-000-00093.jpg,DAR 50: C8r,DAR 00050: C00008R,r
111152,MS-DAR-00050-000-00092.jpg,DAR 50: C7v,DAR 00050: C00007V,v
16928,MS-DAR-00050-000-00091.jpg,DAR 50: C7r,DAR 00050: C00007R,r
80150,MS-DAR-00050-000-00090.jpg,DAR 50: C6v,DAR 00050: C00006v,v
80149,MS-DAR-00050-000-00089.jpg,DAR 50: C6r,DAR 00050: C00006r,r
80148,MS-DAR-00050-000-00088.jpg,DAR 50: C5v,DAR 00050: C00005v,v
80147,MS-DAR-00050-000-00087.jpg,DAR 50: C5r,DAR 00050: C00005r,r
80146,MS-DAR-00050-000-00086.jpg,DAR 50: C4v,DAR 00050: C00004v,v
80145,MS-DAR-00050-000-00085.jpg,DAR 50: C4r,DAR 00050: C00004r,r
80144,MS-DAR-00050-000-00084.jpg,DAR 50: C3v,DAR 00050: C00003v,v
80143,MS-DAR-00050-000-00083.jpg,DAR 50: C3r,DAR 00050: C00003r,r
111151,MS-DAR-00050-000-00082.jpg,DAR 50: C2v,DAR 00050: C00002V,v
80142,MS-DAR-00050-000-00081.jpg,DAR 50: C2r,DAR 00050: C00002R,r
80141,MS-DAR-00050-000-00080.jpg,DAR 50: C1v,DAR 00050: C00001v,v
80140,MS-DAR-00050-000-00079.jpg,DAR 50: C1r,DAR 00050: C00001r,r
111150,MS-DAR-00050-000-00078.jpg,DAR 50: B9v,DAR 00050: B00009V,v
80138,MS-DAR-00050-000-00077.jpg,DAR 50: B9r,DAR 00050: B00009R,r
80137,MS-DAR-00050-000-00076.jpg,DAR 50: B8v,DAR 00050: B00008v,v
80136,MS-DAR-00050-000-00075.jpg,DAR 50: B8r,DAR 00050: B00008r,r
111149,MS-DAR-00050-000-00074.jpg,DAR 50: B7v,DAR 00050: B00007V,v
80135,MS-DAR-00050-000-00073.jpg,DAR 50: B7r,DAR 00050: B00007R,r
111148,MS-DAR-00050-000-00072.jpg,DAR 50: B6v,DAR 00050: B00006V,v
80134,MS-DAR-00050-000-00071.jpg,DAR 50: B6r,DAR 00050: B00006R,r
111147,MS-DAR-00050-000-00070.jpg,DAR 50: B5v,DAR 00050: B00005V,v
80133,MS-DAR-00050-000-00069.jpg,DAR 50: B5r,DAR 00050: B00005R,r
111146,MS-DAR-00050-000-00068.jpg,DAR 50: B4v,DAR 00050: B00004V,v
80127,MS-DAR-00050-000-00067.jpg,DAR 50: B4r,DAR 00050: B00004R,r
111145,MS-DAR-00050-000-00066.jpg,DAR 50: B3v,DAR 00050: B00003V,v
80132,MS-DAR-00050-000-00065.jpg,DAR 50: B3r,DAR 00050: B00003R,r
80131,MS-DAR-00050-000-00064.jpg,DAR 50: B2v,DAR 00050: B00002v,v
80130,MS-DAR-00050-000-00063.jpg,DAR 50: B2r,DAR 00050: B00002r,r
80129,MS-DAR-00050-000-00062.jpg,DAR 50: B1v,DAR 00050: B00001v,v
80128,MS-DAR-00050-000-00061.jpg,DAR 50: B1r,DAR 00050: B00001r,r
80126,MS-DAR-00050-000-00060.jpg,DAR 50: A28v,DAR 00050: A00028v,v
80125,MS-DAR-00050-000-00059.jpg,DAR 50: A28r,DAR 00050: A00028r,r
80124,MS-DAR-00050-000-00058.jpg,DAR 50: A27v,DAR 00050: A00027v,v
80123,MS-DAR-00050-000-00057.jpg,DAR 50: A27r,DAR 00050: A00027r,r
111144,MS-DAR-00050-000-00056.jpg,DAR 50: A26v,DAR 00050: A00026V,v
80122,MS-DAR-00050-000-00055.jpg,DAR 50: A26r,DAR 00050: A00026R,r
80121,MS-DAR-00050-000-00054.jpg,DAR 50: A25v,DAR 00050: A00025v,v
80120,MS-DAR-00050-000-00053.jpg,DAR 50: A25r,DAR 00050: A00025r,r
111143,MS-DAR-00050-000-00052.jpg,DAR 50: A24v,DAR 00050: A00024V,v
80119,MS-DAR-00050-000-00051.jpg,DAR 50: A24r,DAR 00050: A00024R,r
80118,MS-DAR-00050-000-00050.jpg,DAR 50: A23v,DAR 00050: A00023v,v
80117,MS-DAR-00050-000-00049.jpg,DAR 50: A23r,DAR 00050: A00023r,r
80116,MS-DAR-00050-000-00048.jpg,DAR 50: A22v,DAR 00050: A00022v,v
80115,MS-DAR-00050-000-00047.jpg,DAR 50: A22r,DAR 00050: A00022r,r
80114,MS-DAR-00050-000-00046.jpg,DAR 50: A21v,DAR 00050: A00021v,v
80113,MS-DAR-00050-000-00045.jpg,DAR 50: A21r,DAR 00050: A00021r,r
111142,MS-DAR-00050-000-00044.jpg,DAR 50: A20v,DAR 00050: A00020V,v
80112,MS-DAR-00050-000-00043.jpg,DAR 50: A20r,DAR 00050: A00020R,r
80111,MS-DAR-00050-000-00042.jpg,DAR 50: A19v,DAR 00050: A00019v,v
80110,MS-DAR-00050-000-00041.jpg,DAR 50: A19r,DAR 00050: A00019r,r
80108,MS-DAR-00050-000-00040.jpg,DAR 50: A18v,DAR 00050: A00018v,v
80107,MS-DAR-00050-000-00039.jpg,DAR 50: A18r,DAR 00050: A00018r,r
80106,MS-DAR-00050-000-00038.jpg,DAR 50: A17v,DAR 00050: A00017v,v
80105,MS-DAR-00050-000-00037.jpg,DAR 50: A17r,DAR 00050: A00017r,r
80103,MS-DAR-00050-000-00036.jpg,DAR 50: A16v,DAR 00050: A00016v,v
80102,MS-DAR-00050-000-00035.jpg,DAR 50: A16r,DAR 00050: A00016r,r
111141,MS-DAR-00050-000-00034.jpg,DAR 50: A15v,DAR 00050: A00015V,v
80101,MS-DAR-00050-000-00033.jpg,DAR 50: A15r,DAR 00050: A00015R,r
80100,MS-DAR-00050-000-00032.jpg,DAR 50: A14v,DAR 00050: A00014v,v
80099,MS-DAR-00050-000-00031.jpg,DAR 50: A14r,DAR 00050: A00014r,r
80098,MS-DAR-00050-000-00030.jpg,DAR 50: A13v,DAR 00050: A00013v,v
80097,MS-DAR-00050-000-00029.jpg,DAR 50: A13r,DAR 00050: A00013r,r
80096,MS-DAR-00050-000-00028.jpg,DAR 50: A12v,DAR 00050: A00012v,v
80095,MS-DAR-00050-000-00027.jpg,DAR 50: A12r,DAR 00050: A00012r,r
80094,MS-DAR-00050-000-00026.jpg,DAR 50: A11v,DAR 00050: A00011v,v
80093,MS-DAR-00050-000-00025.jpg,DAR 50: A11r,DAR 00050: A00011r,r
80092,MS-DAR-00050-000-00024.jpg,DAR 50: A10v,DAR 00050: A00010v,v
80091,MS-DAR-00050-000-00023.jpg,DAR 50: A10r,DAR 00050: A00010r,r
80090,MS-DAR-00050-000-00022.jpg,DAR 50: A9v,DAR 00050: A00009v,v
80089,MS-DAR-00050-000-00021.jpg,DAR 50: A9r,DAR 00050: A00009r,r
80088,MS-DAR-00050-000-00020.jpg,DAR 50: A8v,DAR 00050: A00008v,v
80087,MS-DAR-00050-000-00019.jpg,DAR 50: A8r,DAR 00050: A00008r,r
80086,MS-DAR-00050-000-00018.jpg,DAR 50: A7v,DAR 00050: A00007v,v
80085,MS-DAR-00050-000-00017.jpg,DAR 50: A7r,DAR 00050: A00007r,r
80084,MS-DAR-00050-000-00016.jpg,DAR 50: A6v,DAR 00050: A00006v,v
80083,MS-DAR-00050-000-00015.jpg,DAR 50: A6r,DAR 00050: A00006r,r
80082,MS-DAR-00050-000-00014.jpg,DAR 50: A5av,DAR 00050: A00005_av,v
80081,MS-DAR-00050-000-00013.jpg,DAR 50: A5ar,DAR 00050: A00005_ar,r
111140,MS-DAR-00050-000-00012.jpg,DAR 50: A5v,DAR 00050: A00005V,v
80080,MS-DAR-00050-000-00011.jpg,DAR 50: A5r,DAR 00050: A00005R,r
111139,MS-DAR-00050-000-00010.jpg,DAR 50: A4v,DAR 00050: A00004V,v
80079,MS-DAR-00050-000-00009.jpg,DAR 50: A4r,DAR 00050: A00004R,r
111138,MS-DAR-00050-000-00008.jpg,DAR 50: A3v,DAR 00050: A00003V,v
80078,MS-DAR-00050-000-00007.jpg,DAR 50: A3r,DAR 00050: A00003R,r
111137,MS-DAR-00050-000-00006.jpg,DAR 50: A2v,DAR 00050: A00002V,v
80077,MS-DAR-00050-000-00005.jpg,DAR 50: A2r,DAR 00050: A00002R,r
80076,MS-DAR-00050-000-00004.jpg,DAR 50: A1v,DAR 00050: A00001v,v
80075,MS-DAR-00050-000-00003.jpg,DAR 50: A1r,DAR 00050: A00001r,r
120092,MS-DAR-00050-000-00002.jpg,DAR 50: ifc,DAR 00050: 00000ifc,
120091,MS-DAR-00050-000-00001.jpg,DAR 50: fc,DAR 00050: 00000fc,
118711,MS-DAR-00049-000-00345.jpg,DAR 49: sp,DAR 00049: 00999_sp,
118709,MS-DAR-00049-000-00344.jpg,DAR 49: bc,DAR 00049: 00999_bc,
118710,MS-DAR-00049-000-00343.jpg,DAR 49: ibc,DAR 00049: 00999ibc,
13915,MS-DAR-00049-000-00341.jpg,DAR 49: 164r,DAR 00049: 00164R,r
80074,MS-DAR-00049-000-00340.jpg,DAR 49: 163v,DAR 00049: 00163v,v
80073,MS-DAR-00049-000-00339.jpg,DAR 49: 163r,DAR 00049: 00163r,r
18812,MS-DAR-00049-000-00337.jpg,DAR 49: 162r,DAR 00049: 00162R,r
20488,MS-DAR-00049-000-00335.jpg,DAR 49: 161r,DAR 00049: 00161R,r
80072,MS-DAR-00049-000-00333.jpg,DAR 49: 160r,DAR 00049: 00160R,r
80071,MS-DAR-00049-000-00332.jpg,DAR 49: 159v,DAR 00049: 00159v,v
80070,MS-DAR-00049-000-00331.jpg,DAR 49: 159r,DAR 00049: 00159r,r
20044,MS-DAR-00049-000-00329.jpg,DAR 49: 158r,DAR 00049: 00158R,r
17276,MS-DAR-00049-000-00327.jpg,DAR 49: 157r,DAR 00049: 00157R,r
13671,MS-DAR-00049-000-00325.jpg,DAR 49: 156r,DAR 00049: 00156R,r
14771,MS-DAR-00049-000-00323.jpg,DAR 49: 155r,DAR 00049: 00155R,r
18321,MS-DAR-00049-000-00321.jpg,DAR 49: 154r,DAR 00049: 00154R,r
13627,MS-DAR-00049-000-00319.jpg,DAR 49: 153r,DAR 00049: 00153R,r
20035,MS-DAR-00049-000-00317.jpg,DAR 49: 152r,DAR 00049: 00152R,r
14318,MS-DAR-00049-000-00315.jpg,DAR 49: 151r,DAR 00049: 00151R,r
80069,MS-DAR-00049-000-00314.jpg,DAR 49: 150v,DAR 00049: 00150v,v
80068,MS-DAR-00049-000-00313.jpg,DAR 49: 150r,DAR 00049: 00150r,r
80067,MS-DAR-00049-000-00312.jpg,DAR 49: 149v,DAR 00049: 00149v,v
80066,MS-DAR-00049-000-00311.jpg,DAR 49: 149r,DAR 00049: 00149r,r
13352,MS-DAR-00049-000-00309.jpg,DAR 49: 148r,DAR 00049: 00148R,r
80065,MS-DAR-00049-000-00308.jpg,DAR 49: 147v,DAR 00049: 00147v,v
80064,MS-DAR-00049-000-00307.jpg,DAR 49: 147r,DAR 00049: 00147r,r
17477,MS-DAR-00049-000-00305.jpg,DAR 49: 146r,DAR 00049: 00146R,r
14827,MS-DAR-00049-000-00303.jpg,DAR 49: 145r,DAR 00049: 00145R,r
80062,MS-DAR-00049-000-00302.jpg,DAR 49: 144v,DAR 00049: 00144v,v
80061,MS-DAR-00049-000-00301.jpg,DAR 49: 144r,DAR 00049: 00144r,r
18458,MS-DAR-00049-000-00299.jpg,DAR 49: 143r,DAR 00049: 00143R,r
17277,MS-DAR-00049-000-00297.jpg,DAR 49: 142r,DAR 00049: 00142R,r
17265,MS-DAR-00049-000-00295.jpg,DAR 49: 141r,DAR 00049: 00141R,r
14192,MS-DAR-00049-000-00293.jpg,DAR 49: 140r,DAR 00049: 00140R,r
20450,MS-DAR-00049-000-00291.jpg,DAR 49: 139r,DAR 00049: 00139R,r
57400,MS-DAR-00049-000-00289.jpg,DAR 49: 138r,DAR 00049: 00138R,r
